file,title,doi,year,year_bucket,phases,challenges,datasets,has_metrics,has_novelty,has_coding_task
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Implementation and Evaluation of ICD-10 Artificial Intelligence Coding Assistanc...,10.3233/SHTI250807,2025,2023_plus,,MAPPING_INTEROP,,False,False,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Deep neural models for ICD-10 coding of death certificates and autopsy reports i...,10.1016/j.jbi.2018.02.011,2018,2017_2019,,HIERARCHY|MAPPING_INTEROP,,True,False,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,How to leverage large language models for automatic ICD coding.,10.1016/j.compbiomed.2025.109971,2025,2023_plus,DEEP_CNN_RNN,RARE_LABELS,MIMIC,True,True,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Logical Rules and a Preliminary Prototype for Translating Mortality Coding Rules...,10.3233/SHTI200170,2020,2020_2022,,MAPPING_INTEROP,,False,False,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,"Combining deep neural networks, a rule-based expert system and targeted manual c...",10.1016/j.ijmedinf.2024.105462,2024,2023_plus,RULE_BASED,MAPPING_INTEROP,,True,False,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Development of structured ICD-10 and its application to computer-assisted ICD co...,,2010,pre2012,,MAPPING_INTEROP,,True,False,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Map-Assisted Generation of Procedure and Intervention Encoding (Magpie): An Inno...,10.3233/SHTI190257,2019,2017_2019,,MAPPING_INTEROP|KNOWLEDGE_AUG,,False,False,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Czech medical coding assistant based on transformer networks.,10.1016/j.compbiomed.2024.108672,2024,2023_plus,TRANSFORMER,HIERARCHY,MIMIC,True,True,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Reformatted Crosswalk-Tables Between Annual ICD-10-Versions for Cross Version Da...,10.3233/SHTI240652,2024,2023_plus,,MAPPING_INTEROP,,False,True,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Internal structure of a disease name and its application for ICD coding.,,2010,pre2012,,COOCCURRENCE_RULES,,True,False,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Assigning Clinical Codes with Semi-Automated Medical Language Processing.,10.3233/SHTI250754,2025,2023_plus,,MAPPING_INTEROP,,True,True,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Blind Testing Method to Validate the Efficiency of ICD-10-CM Artificial Intellig...,10.3233/SHTI251222,2025,2023_plus,LLM_RAG_XAI,MAPPING_INTEROP,,False,False,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,What Kind of Transformer Models to Use for the ICD-10 Codes Classification Task.,10.3233/SHTI240580,2024,2023_plus,TRANSFORMER,MAPPING_INTEROP,MIMIC,True,False,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Diagnosis code assignment: models and evaluation metrics.,10.1136/amiajnl-2013-002159,2014,2012_2016,CLASSICAL_ML,HIERARCHY,MIMIC,True,True,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Automated Diagnosis Coding with Combined Text Representations.,,2017,2017_2019,,MAPPING_INTEROP,MIMIC,False,False,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,An examination of ambulatory care code specificity utilization in ICD-10-CM comp...,10.1093/jamia/ocaf003,2025,2023_plus,,MAPPING_INTEROP|EXPLAINABILITY,,False,False,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Data integration of structured and unstructured sources for assigning clinical c...,10.1093/jamia/ocv115,2016,2012_2016,,MAPPING_INTEROP,,False,False,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Metrics and tools for consistent cohort discovery and financial analyses post-tr...,10.1093/jamia/ocu003,2015,2012_2016,,MAPPING_INTEROP,,False,False,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Development of a Method for Automatic Matching of Unstructured Medical Data to I...,10.3233/SHTI240065,2024,2023_plus,CLASSICAL_ML,MAPPING_INTEROP,,True,False,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Care episode retrieval: distributional semantic models for information retrieval...,10.1186/1472-6947-15-S2-S2,2015,2012_2016,,MAPPING_INTEROP,,False,True,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Entropic measures of complexity in a new medical coding system.,10.1186/s12911-021-01485-y,2021,2020_2022,,MAPPING_INTEROP,,False,False,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Covhisto: A Web Application for Cross-Version Visualization and Analysis of ICD-...,10.3233/SHTI251394,2025,2023_plus,,MAPPING_INTEROP,,False,False,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Checking coding completeness by mining discharge summaries.,,2011,pre2012,,MAPPING_INTEROP,,True,False,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Linking Health Records with Knowledge Sources Using OWL and RDF.,,2019,2017_2019,,KNOWLEDGE_AUG,,False,False,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Inconsistencies Between Antiparkinsonian Drugs and ICD-10 Codes in Inpatients: A...,,2016,2012_2016,,MAPPING_INTEROP,,True,False,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Construction of a semi-automatic ICD-10 coding system.,10.1186/s12911-020-1085-4,2020,2020_2022,,MAPPING_INTEROP,,True,True,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,A study of entity-linking methods for normalizing Chinese diagnosis and procedur...,10.1016/j.jbi.2020.103418,2020,2020_2022,TRANSFORMER|DEEP_CNN_RNN|CLASSICAL_ML,MAPPING_INTEROP,,True,False,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,ICD-9 tobacco use codes are effective identifiers of smoking status.,10.1136/amiajnl-2012-001557,2013,2012_2016,,MAPPING_INTEROP,,False,False,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Development of a new international classification of health interventions based ...,,2011,pre2012,,KNOWLEDGE_AUG,,False,False,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Can GPT-3.5 generate and code discharge summaries?,10.1093/jamia/ocae132,2024,2023_plus,LLM_RAG_XAI,HIERARCHY|RARE_LABELS|MAPPING_INTEROP,MIMIC,True,False,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,A hierarchical method to automatically encode Chinese diagnoses through semantic...,10.1186/s12911-016-0269-4,2016,2012_2016,,HIERARCHY|MAPPING_INTEROP,,True,True,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,"Use of the International Classification of Diseases, 9th revision, coding in ide...",10.1136/amiajnl-2012-001558,2013,2012_2016,,MAPPING_INTEROP,,False,False,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Measuring diversity in medical reports based on categorized attributes and inter...,10.1186/1472-6947-12-31,2012,2012_2016,,MAPPING_INTEROP|KNOWLEDGE_AUG,,False,False,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Evaluating the impact of expanding the number of diagnosis codes reported in inp...,10.1093/jamia/ocy096,2018,2017_2019,,,,False,False,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Piloting a Collaborative Web-Based System for Testing ICD-11.,,2017,2017_2019,,MAPPING_INTEROP,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,An Information Retrieval Approach to ICD-10 Classification.,10.3233/SHTI190536,2019,2017_2019,,MAPPING_INTEROP,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,A Hybrid Method for ICD-10 Auto-Coding of Chinese Diagnoses.,,2017,2017_2019,RULE_BASED,MAPPING_INTEROP,,True,False,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Infusing clinical knowledge into language models by subword optimisation and emb...,10.1016/j.compbiomed.2025.110747,2025,2023_plus,TRANSFORMER,KNOWLEDGE_AUG,,False,True,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Selecting relevant features from the electronic health record for clinical code ...,10.1016/j.jbi.2017.09.004,2017,2017_2019,,MAPPING_INTEROP|KNOWLEDGE_AUG,MIMIC,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,The novel and powerful ICD-11 classification system for neoplasm coding: a compa...,10.1186/s12911-022-02077-0,2022,2020_2022,,MAPPING_INTEROP,,False,True,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Mamba-enhanced disease semantic knowledge graph for interpretable automatic ICD ...,10.1016/j.jbi.2025.104973,2026,2023_plus,,HIERARCHY|KNOWLEDGE_AUG,MIMIC,False,True,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Automated derivation of diagnostic criteria for lung cancer using natural langua...,10.1186/s12911-024-02790-y,2024,2023_plus,,HIERARCHY|MAPPING_INTEROP|KNOWLEDGE_AUG,,True,False,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,ICD-11 extension codes support detailed clinical abstraction and comprehensive c...,10.1186/s12911-021-01635-2,2021,2020_2022,,MAPPING_INTEROP,,True,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Accuracy of ICD-10-CM encounter diagnoses from health records for identifying se...,10.1093/jamia/ocac144,2022,2020_2022,,MAPPING_INTEROP,,True,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,An explainable CNN approach for medical codes prediction from clinical text.,10.1186/s12911-021-01615-6,2021,2020_2022,DEEP_CNN_RNN,,MIMIC,True,True,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,"International classification of diseases, 10th edition, clinical modification an...",10.1136/jamia.2009.001230,2010,pre2012,,MAPPING_INTEROP,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,A cross-lingual approach to automatic ICD-10 coding of death certificates by exp...,10.1016/j.jbi.2019.103207,2019,2017_2019,,MAPPING_INTEROP,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Retrieve and rerank for automated ICD coding via Contrastive Learning.,10.1016/j.jbi.2023.104396,2023,2023_plus,TRANSFORMER,EXTREME_MULTILABEL,MIMIC,True,True,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Identifying the mechanism of missingness for unspecified diabetic retinopathy di...,10.1093/jamia/ocad037,2023,2023_plus,,MAPPING_INTEROP,,False,False,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,The content coverage of clinical classifications. For The Computer-Based Patient...,10.1136/jamia.1996.96310636,1996,pre2012,,MAPPING_INTEROP|KNOWLEDGE_AUG,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Transformer-based models for ICD-10 coding of death certificates with Portuguese...,10.1016/j.jbi.2022.104232,2022,2020_2022,TRANSFORMER,RARE_LABELS|MAPPING_INTEROP,,False,True,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Mapping ICD-10 Codes for Oncology Diseases to OncoTree: Lessons Learned.,10.3233/SHTI250796,2025,2023_plus,,MAPPING_INTEROP|KNOWLEDGE_AUG,,True,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Evaluation of the International Classification of Health Interventions (ICHI) in...,10.1093/jamia/ocab220,2021,2020_2022,,MAPPING_INTEROP|KNOWLEDGE_AUG,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Plea for a standardised detailed clinical nomenclature.,,1999,pre2012,,MAPPING_INTEROP,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Challenges and remediation for Patient Safety Indicators in the transition to IC...,10.1136/amiajnl-2013-002491,2015,2012_2016,,MAPPING_INTEROP,,True,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Secondary Use of Clinical Problem List Entries for Neural Network-Based Disease ...,10.3233/SHTI230267,2023,2023_plus,TRANSFORMER|DEEP_CNN_RNN,MAPPING_INTEROP,,True,False,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Postcoordination of codes in ICD-11.,10.1186/s12911-022-01876-9,2022,2020_2022,,MAPPING_INTEROP,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Development and validation of data quality rules in administrative health data u...,10.1186/s12911-020-1089-0,2020,2020_2022,,MAPPING_INTEROP,,True,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Predicting Diagnosis Code from Medication List of an Electronic Medical Record U...,10.3233/SHTI200439,2020,2020_2022,DEEP_CNN_RNN,MAPPING_INTEROP,,True,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Development and external validation of tools for categorizing diagnosis codes in...,10.1016/j.ijmedinf.2024.105508,2024,2023_plus,,MAPPING_INTEROP,,True,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Use of ontology structure and Bayesian models to aid the crowdsourcing of ICD-11...,10.1016/j.jbi.2017.02.004,2017,2017_2019,LLM_RAG_XAI,HIERARCHY|COOCCURRENCE_RULES|MAPPING_INTEROP|KNOWLEDGE_AUG,,True,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Learning from undercoded clinical records for automated International Classifica...,10.1093/jamia/ocac230,2023,2023_plus,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Enhancing diagnostic precision for rare diseases using case-based reasoning.,10.1093/jamia/ocaf092,2026,2023_plus,,MAPPING_INTEROP,,True,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Harmonizing clinical terminologies: driving interoperability in healthcare.,,2007,pre2012,,MAPPING_INTEROP|KNOWLEDGE_AUG,,False,True,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,From Guidelines to Code: Formalizing STOPP/START Criteria Using LLMs and RAG for...,10.3233/SHTI251492,2025,2023_plus,LLM_RAG_XAI,MAPPING_INTEROP,,True,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,The three-part model for coding causes and mechanisms of healthcare-related adve...,10.1186/s12911-022-01786-w,2022,2020_2022,,MAPPING_INTEROP,,False,True,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Automatic mapping of clinical documentation to SNOMED CT.,,2009,pre2012,,MAPPING_INTEROP|KNOWLEDGE_AUG,,False,True,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Structured data entry of clinical information for documentation and data collect...,,2001,pre2012,,MAPPING_INTEROP,,True,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Towards a decision support system for optimising clinical pathways of elderly pa...,,2007,pre2012,,MAPPING_INTEROP,,False,False,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Federated electronic health records research technology to support clinical tria...,10.1016/j.jbi.2018.12.004,2019,2017_2019,,KNOWLEDGE_AUG,,False,False,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Low-cost algorithms for clinical notes phenotype classification to enhance epide...,10.1016/j.jbi.2025.104795,2025,2023_plus,TRANSFORMER|DEEP_CNN_RNN|CLASSICAL_ML,MAPPING_INTEROP,,True,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Development of a code system for allergens and its integration into the HL7 FHIR...,10.1016/j.ijmedinf.2024.105739,2025,2023_plus,,HIERARCHY|MAPPING_INTEROP,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Improvement of the quality of medical databases: data-mining-based prediction of...,,2015,2012_2016,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Robust privacy amidst innovation with large language models through a critical a...,10.1093/jamia/ocaf037,2025,2023_plus,LLM_RAG_XAI,MAPPING_INTEROP,MIMIC,True,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,A Fast Healthcare Interoperability Resources (FHIR) layer implemented over i2b2.,10.1186/s12911-017-0513-6,2017,2017_2019,,MAPPING_INTEROP,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Automated classification of cancer morphology from Italian pathology reports usi...,10.1016/j.jbi.2021.103712,2021,2020_2022,RULE_BASED,,,False,True,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Predicting need for advanced illness or palliative care in a primary care popula...,10.1016/j.jbi.2019.103115,2019,2017_2019,CLASSICAL_ML,,,True,False,True
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Automation of a problem list using natural language processing,10.1186/1472-6947-5-30,2005,pre2012,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Construction of a semi-automated ICD-10 coding help system to optimize medical a...,,2006,pre2012,,MAPPING_INTEROP,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Description of a Rule-based System for the i2b2 Challenge in Natural Language Pr...,10.1197/jamia.M3083,2009,pre2012,RULE_BASED,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,A systematic literature review of automated clinical coding and classification s...,10.1136/jamia.2009.001024,2010,pre2012,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Deriving comorbidities from medical records using natural language processing,10.1136/amiajnl-2013-001889,2013,2012_2016,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Natural language processing: State of the art and prospects for significant prog...,10.1016/j.jbi.2013.06.004,2013,2012_2016,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Semantic interoperation and electronic health records: Context sensitive mapping...,10.3233/978-1-61499-289-9-603,2013,2012_2016,,MAPPING_INTEROP|KNOWLEDGE_AUG,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Improving sensitivity of machine learning methods for automated case identificat...,10.1186/1472-6947-13-30,2013,2012_2016,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,NLP based congestive heart failure case finding: A prospective analysis on state...,10.1016/j.ijmedinf.2015.06.007,2015,2012_2016,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Natural language processing systems for capturing and standardizing unstructured...,10.1016/j.jbi.2017.07.012,2017,2017_2019,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Using neural attention networks to detect adverse medical events from electronic...,10.1016/j.jbi.2018.10.002,2018,2017_2019,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Opportunities and challenges in developing deep learning models using electronic...,10.1093/jamia/ocy068,2018,2017_2019,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Medical concept normalization in social media posts with recurrent neural networ...,10.1016/j.jbi.2018.06.006,2018,2017_2019,,KNOWLEDGE_AUG,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Benchmarking deep learning models on large healthcare datasets,10.1016/j.jbi.2018.04.007,2018,2017_2019,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Natural language processing of clinical notes for identification of critical lim...,10.1016/j.ijmedinf.2017.12.024,2018,2017_2019,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Multi-label clinical document classification: Impact of label-density,10.1016/j.eswa.2019.112835,2019,2017_2019,,EXTREME_MULTILABEL,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Deep learning predicts extreme preterm birth from electronic health records,10.1016/j.jbi.2019.103334,2019,2017_2019,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Cross-registry neural domain adaptation to extract mutational test results from ...,10.1016/j.jbi.2019.103267,2019,2017_2019,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Using SNOMED-CT to help the transition from microbiological data to ICD-10 sepsi...,10.3233/SHTI190556,2019,2017_2019,,MAPPING_INTEROP|KNOWLEDGE_AUG,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Automated detection of altered mental status in emergency department clinical no...,10.1186/s12911-019-0894-9,2019,2017_2019,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,ML-Net: Multi-label classification of biomedical texts with deep neural networks,10.1093/jamia/ocz085,2019,2017_2019,,EXTREME_MULTILABEL,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Data driven approach for eye disease classification with machine learning,10.3390/app9142789,2019,2017_2019,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Mixed effect machine learning: A framework for predicting longitudinal change in...,10.1016/j.jbi.2018.09.001,2019,2017_2019,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Applying convolutional neural networks to predict the ICD-9 codes of medical rec...,10.3390/s20247116,2020,2020_2022,DEEP_CNN_RNN,MAPPING_INTEROP,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Can natural language processing help differentiate inflammatory intestinal disea...,10.1186/s12911-020-01277-w,2020,2020_2022,DEEP_CNN_RNN|CLASSICAL_ML,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Mapping clinical procedures to the ICD-10-PCS: The German operation and procedur...,10.1016/j.jbi.2020.103519,2020,2020_2022,,MAPPING_INTEROP,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Article a comparison of deep learning methods for ICD coding of clinical records,10.3390/APP10155262,2020,2020_2022,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Evaluating performance and interpretability of machine learning methods for pred...,10.3233/SHTI200087,2020,2020_2022,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Deep learning in clinical natural language processing: A methodical review,10.1093/jamia/ocz200,2020,2020_2022,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Assessing stroke severity using electronic health record data: A machine learnin...,10.1186/s12911-019-1010-x,2020,2020_2022,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,ICD-10 Coding of Spanish Electronic Discharge Summaries: An Extreme Classificati...,10.1109/ACCESS.2020.2997241,2020,2020_2022,,MAPPING_INTEROP,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Extreme multi-label ICD classification: Sensitivity to hospital service and time,10.1109/ACCESS.2020.3029429,2020,2020_2022,,EXTREME_MULTILABEL,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Imputation and characterization of uncoded self-harm in major mental illness usi...,10.1093/jamia/ocz173,2020,2020_2022,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Application of Machine Learning and Word Embeddings in the Classification of Can...,10.1109/ACCESS.2020.3000075,2020,2020_2022,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Automatic extraction of cancer registry reportable information from free-text pa...,10.1093/jamia/ocz153,2020,2020_2022,DEEP_CNN_RNN,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,A Hybrid BERT Model That Incorporates Label Semantics via Adjustive Attention fo...,10.1109/ACCESS.2020.3017382,2020,2020_2022,TRANSFORMER,EXTREME_MULTILABEL,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,A Fusion Model-Based Label Embedding and Self-Interaction Attention for Text Cla...,10.1109/ACCESS.2019.2954985,2020,2020_2022,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Implementation and Use of Disease Diagnosis Systems for Electronic Medical Recor...,10.1109/ACCESS.2020.3016782,2020,2020_2022,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Does the magic of BERT apply to medical code assignment? A quantitative study,10.1016/j.compbiomed.2021.104998,2021,2020_2022,TRANSFORMER,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Subcategorizing EHR diagnosis codes to improve clinical application of machine l...,10.1016/j.ijmedinf.2021.104588,2021,2020_2022,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,ICD-11: an international classification of diseases for the twenty-first century,10.1186/s12911-021-01534-6,2021,2020_2022,,MAPPING_INTEROP,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Predicting potential palliative care beneficiaries for health plans: A generaliz...,10.1016/j.jbi.2021.103922,2021,2020_2022,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Using machine learning to reduce unnecessary rehospitalization of cardiovascular...,10.1016/j.ijmedinf.2021.104565,2021,2020_2022,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Identifying risk of opioid use disorder for patients taking opioid medications w...,10.1093/jamia/ocab043,2021,2020_2022,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Medical code prediction via capsule networks and ICD knowledge,10.1186/s12911-021-01426-9,2021,2020_2022,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,A digital twins machine learning model for forecasting disease progression in st...,10.3390/app11125576,2021,2020_2022,,,,False,False,False
clinical_coding_ICD_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Development and validation of a machine learning model predicting illness trajec...,10.1093/jamia/ocab005,2021,2020_2022,,,,False,False,False
